"Date de début";"Date de fin";"Organisme";"code zas";"Zas";"code site";"nom site";"type d'implantation";"Polluant";"type d'influence";"Réglementaire";"type d'évaluation";"type de valeur";"valeur";"valeur brute";"unité de mesure";"taux de saisie";"couverture temporelle";"couverture de données";"code qualité";"validité";"Latitude";"Longitude"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZRE02";"ZR AUVERGNE-RHONE-ALPES";"FR29423";"ROANNE";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"11.0";"11.03645108214151";"µg-m3";;;;"R";"1";"46.04111";"4.074656"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG03";"ZAG SAINT-ETIENNE";"FR29424";"SAINT ETIENNE SUD";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.505889185735896";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"45.42009";"4.395422"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG03";"ZAG SAINT-ETIENNE";"FR29439";"LA TALAUDIERE";"Périurbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"14.0";"14.471281398309984";"µg-m3";;;;"R";"1";"45.481777";"4.429667"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG03";"ZAG SAINT-ETIENNE";"FR29441";"ST ETIENNE BD URBAIN ";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"16.503687660969334";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"45.4479806";"4.388763889"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR30019";"Epinal";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.479637281910035";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"48.1726528";"6.45281666"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZAG03";"ZAG NANCY";"FR30021";"Fléville";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"15.817469000729401";"µg-m3";"94.0";"99.0";"94.0";"R";"1";"48.621502";"6.194922"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR30027";"Frolois";"Urbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"16.710359678733557";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"48.565445";"6.129578"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZAG03";"ZAG NANCY";"FR30030";"Neuves-Maisons";"Urbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.473696393762228";"µg-m3";"94.0";"100.0";"94.0";"R";"1";"48.614914";"6.107672"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR30032";"Heming";"Rurale près des villes";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.012769741522426";"µg-m3";"96.0";"100.0";"96.0";"R";"1";"48.694725";"6.965275"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR30033";"Jonville en Woevre";"Rurale régionale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.525077208153238";"µg-m3";"92.0";"100.0";"92.0";"R";"1";"49.06583";"5.785556"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZAG03";"ZAG NANCY";"FR30034";"Nancy-Charles III";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"16.22226165707995";"µg-m3";"94.0";"99.0";"93.0";"R";"1";"48.68817";"6.190431"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31001";"GRAND PARC";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.77973782771532";"µg-m3";"98.0";"94.0";"91.0";"R";"1";"44.86121";"-0.58037"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.336044433094935";"µg-m3";"95.0";"94.0";"89.0";"R";"1";"44.800462";"-0.589398"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31006";"Mérignac - Yser";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.937990600787508";"µg-m3";"96.0";"94.0";"90.0";"R";"1";"44.841373";"-0.651068"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.151507384352476";"µg-m3";"100.0";"94.0";"94.0";"R";"1";"44.900296";"-0.515835"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.121907931225724";"µg-m3";"97.0";"85.0";"82.0";"N";"-1";"43.310797";"-0.391543"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG02";"ZAG BAYONNE";"FR31016";"SAINT-CROUTS";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"16.971426770859583";"µg-m3";"97.0";"93.0";"91.0";"R";"1";"43.47982";"-1.489157"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG02";"ZAG BAYONNE";"FR31017";"ANGLET";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"22.0";"21.59844353131611";"µg-m3";"98.0";"94.0";"92.0";"R";"1";"43.494041";"-1.528753"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31021";"LABASTIDE CEZERACQ";"Rurale près des villes";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"11.0";"10.698274307791317";"µg-m3";"95.0";"94.0";"89.0";"R";"1";"43.376279";"-0.538206"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31026";"TARTAS Pelletrin";"Périurbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.31802712700362";"µg-m3";"99.0";"94.0";"93.0";"R";"1";"43.838876";"-0.81203"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31033";"PERIGUEUX";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"12.38309166871467";"µg-m3";"99.0";"94.0";"93.0";"R";"1";"45.189825";"0.727184"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31039";"PAU TOURASSE";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.265398009950342";"µg-m3";"98.0";"94.0";"92.0";"R";"1";"43.311091";"-0.352116"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31040";"MARMANDE";"Périurbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"16.478038485412785";"µg-m3";"98.0";"94.0";"92.0";"R";"1";"44.508782";"0.142695"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG02";"ZAG BAYONNE";"FR31043";"Biarritz-hippodrome";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"16.867751479290035";"µg-m3";"99.0";"94.0";"93.0";"R";"1";"43.470237";"-1.553876"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31045";"Bordeaux_GAUTIER";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"22.0";"22.064494971578487";"µg-m3";"94.0";"56.0";"52.0";"N";"-1";"44.833825";"-0.598525"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31055";"MONT-DE-MARSAN - MIDOUZE";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.414838471932214";"µg-m3";"99.0";"94.0";"93.0";"R";"1";"43.888972";"-0.507028"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31057";"Floirac Branne";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.333117851815118";"µg-m3";"98.0";"94.0";"92.0";"R";"1";"44.84341";"-0.50698"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZAR04";"ZAR CHALON";"FR32002";"Champforgueil";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.050901525658828";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"46.821056";"4.835083"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZRE01";"ZR BOURGOGNE-FRANCHE-COMTE";"FR32005";"Montceau-les-Mines 9me écluse";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.071935297515859";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"46.678785";"4.366893"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR01";"ZAR PAYS-DE-SAVOIE";"FR33101";"PASTEUR";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"12.0";"11.672203350122992";"µg-m3";;;;"R";"1";"45.56472";"5.928333"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR01";"ZAR PAYS-DE-SAVOIE";"FR33105";"Chambéry Trafic";"Urbaine";"PM10";"Trafic";"Oui";"mesures indicatives";"Moy. annuelle";"15.0";"14.56994870511698";"µg-m3";;;;"R";"1";"45.56943";"5.932986"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZRE02";"ZR AUVERGNE-RHONE-ALPES";"FR33111";"SAINT JEAN";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"10.0";"10.269374999999998";"µg-m3";;;;"N";"-1";"45.27475";"6.349636"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZRE02";"ZR AUVERGNE-RHONE-ALPES";"FR33113";"Maurienne Trafic";"Périurbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"9.0";"8.591201875617053";"µg-m3";"93.0";"99.0";"93.0";"R";"1";"45.209364";"6.480326"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR03";"ZAR VALLEE-DE-L-ARVE";"FR33120";"CHAMONIX";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"15.0";"14.984322897924919";"µg/m3";;;;"R";"1";"45.9225";"6.87"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR04";"ZAR VALLEE-DE-LA-TARANTAISE";"FR33121";"Albertville";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.266144344046639";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"45.675";"6.389722"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR04";"ZAR VALLEE-DE-LA-TARANTAISE";"FR33122";"La Léchère";"Rurale près des villes";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"20.0";"20.445585585585565";"µg-m3";"95.0";"100.0";"95.0";"R";"1";"45.53583";"6.471111"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR01";"ZAR PAYS-DE-SAVOIE";"FR33201";"LOVERCHY";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.806127605811746";"µg-m3";"90.0";"100.0";"90.0";"R";"1";"45.89528";"6.118333"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR01";"ZAR PAYS-DE-SAVOIE";"FR33203";"ANNECY Rocade";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"20.0";"19.91397792958496";"µg-m3";"88.0";"98.0";"87.0";"R";"1";"45.9097";"6.11825"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR01";"ZAR PAYS-DE-SAVOIE";"FR33211";"ANNEMASSE";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"17.0";"16.546669000116687";"µg/m3";;;;"R";"1";"46.19583";"6.240556"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR01";"ZAR PAYS-DE-SAVOIE";"FR33212";"GAILLARD";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"14.0";"14.468446379468375";"µg-m3";;;;"R";"1";"46.193641";"6.214534"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR03";"ZAR VALLEE-DE-L-ARVE";"FR33220";"PASSY";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"19.0";"18.859718475073294";"µg-m3";"97.0";"100.0";"97.0";"R";"1";"45.92361";"6.713611"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR03";"ZAR VALLEE-DE-L-ARVE";"FR33232";"BOSSONS";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.058913922588122";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"45.907223";"6.845833"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZRE02";"ZR AUVERGNE-RHONE-ALPES";"FR33302";"St Germain/Rhône";"Rurale près des villes";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"13.0";"13.412868873492428";"µg-m3";;;;"R";"1";"46.072224";"5.820833"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZRE02";"ZR AUVERGNE-RHONE-ALPES";"FR33305";"Bourg-en-Bresse";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"12.062160202972093";"µg-m3";"96.0";"99.0";"94.0";"R";"1";"46.211666";"5.226389"
